,0,1,2,3,4,5,6,7,8
0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.6666666666666665
1,0.44285714285714284,0.8071428571428572,1.0,0.9071428571428571,0.5642857142857143,0.3,0.22857142857142856,0.02857142857142857,0.03571428571428571
