,0,1,2,3,4,5,6,7,8,9
0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.6666666666666665,3.0
1,0.03636363636363636,0.17272727272727273,0.37272727272727274,0.7090909090909091,1.0,0.8636363636363636,0.5909090909090909,0.6363636363636364,0.7090909090909091,0.4
