,0,1,2,3,4,5,6,7,8,9
0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.6666666666666665,3.0
1,1.0,0.8272727272727273,0.9,0.7090909090909091,0.6272727272727273,0.6272727272727273,0.39090909090909093,0.21818181818181817,0.16363636363636364,0.02727272727272727
