,0,1,2,3,4,5,6,7,8
0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,2.0,2.3333333333333335,2.6666666666666665
1,0.23809523809523808,0.7142857142857143,0.8095238095238095,0.9047619047619048,0.6190476190476191,1.0,0.3333333333333333,0.47619047619047616,0.19047619047619047
