,0,1,2,3,4,5
0,0.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667
1,1.0,0.7755102040816326,0.2857142857142857,0.14285714285714285,0.04081632653061224,0.02040816326530612
